hhId,lon,lat,income,pId,age,gender,isEmployed
748383,18.675341,-33.832680,614400,2566389,30,f,true
748384,18.674873,-33.833344,1228800,2566390,53,m,true
748385,18.673500,-33.834164,153600,2566391,56,m,true
748385,18.673500,-33.834164,153600,2566392,49,f,false
748385,18.673500,-33.834164,153600,2566393,26,m,false
748385,18.673500,-33.834164,153600,2566394,18,f,false
748386,18.674804,-33.834913,307200,2566395,45,m,true
748386,18.674804,-33.834913,307200,2566396,15,f,true
748387,18.678338,-33.834914,153600,2566397,62,f,true
748388,18.678418,-33.834587,153600,2566398,47,f,true
748388,18.678418,-33.834587,153600,2566399,17,f,true
748389,18.674719,-33.834922,614400,2566400,56,f,true
748389,18.674719,-33.834922,614400,2566401,28,f,true
748390,18.677602,-33.833953,0,2566402,44,m,true
748391,18.676745,-33.834401,614400,2566403,39,m,true
748391,18.676745,-33.834401,614400,2566404,32,f,true
748391,18.676745,-33.834401,614400,2566405,11,m,false
748391,18.676745,-33.834401,614400,2566406,10,f,false
748392,18.677575,-33.835431,153600,2566407,67,f,false
748393,18.678002,-33.834015,307200,2566408,39,f,true
748393,18.678002,-33.834015,307200,2566409,5,f,false
748394,18.677840,-33.835364,76800,2566410,63,m,false
748394,18.677840,-33.835364,76800,2566411,56,f,true
748395,18.677374,-33.834692,307200,2566412,44,f,true
748396,18.676236,-33.833045,614400,2566413,37,f,true
748396,18.676236,-33.833045,614400,2566414,10,f,false
748397,18.676833,-33.833514,614400,2566415,69,m,false
748397,18.676833,-33.833514,614400,2566416,65,f,false
748397,18.676833,-33.833514,614400,2566417,42,f,true
748397,18.676833,-33.833514,614400,2566418,19,f,false
748398,18.676240,-33.834483,614400,2566419,56,f,true
748399,18.673946,-33.832662,614400,2566420,34,m,true
748399,18.673946,-33.832662,614400,2566421,29,f,true
748399,18.673946,-33.832662,614400,2566422,2,f,false
748400,18.678962,-33.834386,76800,2566423,43,f,true
748401,18.673863,-33.833250,307200,2566424,63,m,false
748401,18.673863,-33.833250,307200,2566425,62,f,false
748401,18.673863,-33.833250,307200,2566426,35,f,true
748402,18.676964,-33.835095,0,2566427,76,f,false
748403,18.677109,-33.833608,614400,2566428,45,f,true
748403,18.677109,-33.833608,614400,2566429,51,m,true
748403,18.677109,-33.833608,614400,2566430,19,m,false
748403,18.677109,-33.833608,614400,2566431,15,m,false
748403,18.677109,-33.833608,614400,2566432,9,f,false
748404,18.675349,-33.833327,0,2566433,27,m,false
748405,18.676523,-33.835537,1228800,2566434,51,m,true
748405,18.676523,-33.835537,1228800,2566435,36,m,true
748406,18.675555,-33.835436,614400,2566436,44,m,false
748406,18.675555,-33.835436,614400,2566437,44,m,true
748406,18.675555,-33.835436,614400,2566438,43,f,true
748406,18.675555,-33.835436,614400,2566439,18,f,false
748406,18.675555,-33.835436,614400,2566440,46,f,false
748407,18.673751,-33.833778,614400,2566441,48,m,true
748407,18.673751,-33.833778,614400,2566442,48,f,true
748407,18.673751,-33.833778,614400,2566443,20,f,false
748407,18.673751,-33.833778,614400,2566444,16,m,false
748408,18.676315,-33.833051,1228800,2566445,41,m,true
748409,18.675855,-33.833459,19200,2566446,65,m,false
748410,18.675554,-33.834815,153600,2566447,49,m,true
748410,18.675554,-33.834815,153600,2566448,49,f,false
748410,18.675554,-33.834815,153600,2566449,16,f,true
748410,18.675554,-33.834815,153600,2566450,11,f,false
748411,18.676100,-33.834367,614400,2566451,28,f,true
748412,18.672966,-33.833278,76800,2566452,44,f,true
748413,18.677547,-33.833984,153600,2566453,23,f,true
748414,18.678568,-33.834954,153600,2566454,67,f,false
748415,18.675897,-33.832256,1228800,2566455,44,m,true
748415,18.675897,-33.832256,1228800,2566456,38,f,true
748415,18.675897,-33.832256,1228800,2566457,16,f,false
748415,18.675897,-33.832256,1228800,2566458,12,m,false
748416,18.674508,-33.833139,307200,2566459,28,f,true
748417,18.675649,-33.833508,153600,2566460,60,m,false
748417,18.675649,-33.833508,153600,2566461,27,f,true
748417,18.675649,-33.833508,153600,2566462,6,f,false
748418,18.676508,-33.833505,614400,2566463,38,m,true
748418,18.676508,-33.833505,614400,2566464,38,f,true
748418,18.676508,-33.833505,614400,2566465,7,m,false
748418,18.676508,-33.833505,614400,2566466,4,m,false
748419,18.676641,-33.834630,153600,2566467,66,m,false
748419,18.676641,-33.834630,153600,2566468,58,f,false
748419,18.676641,-33.834630,153600,2566469,86,f,false
748420,18.675074,-33.833186,307200,2566470,46,m,true
748420,18.675074,-33.833186,307200,2566471,43,f,false
748420,18.675074,-33.833186,307200,2566472,15,m,false
748421,18.675372,-33.832440,1228800,2566473,28,m,true
748421,18.675372,-33.832440,1228800,2566474,28,f,true
748422,18.673433,-33.833104,76800,2566475,31,f,true
748422,18.673433,-33.833104,76800,2566476,35,m,false
748423,18.677909,-33.834418,307200,2566477,29,f,true
748424,18.676812,-33.835094,307200,2566478,63,m,true
748424,18.676812,-33.835094,307200,2566479,61,f,false
748424,18.676812,-33.835094,307200,2566480,26,f,true
748425,18.676373,-33.833798,1228800,2566481,35,m,true
748425,18.676373,-33.833798,1228800,2566482,28,f,true
748426,18.675114,-33.832995,614400,2566483,25,m,true
748427,18.674987,-33.833084,307200,2566484,40,f,true
748427,18.674987,-33.833084,307200,2566485,19,m,false
748427,18.674987,-33.833084,307200,2566486,16,m,false
748427,18.674987,-33.833084,307200,2566487,47,f,false
748427,18.674987,-33.833084,307200,2566488,16,f,false
748428,18.676966,-33.834911,0,2566489,59,f,true
748429,18.677579,-33.834651,153600,2566490,58,f,true
748430,18.675923,-33.834570,153600,2566491,72,m,false
748430,18.675923,-33.834570,153600,2566492,73,m,false
748431,18.675150,-33.834477,614400,2566493,61,f,true
748431,18.675150,-33.834477,614400,2566494,34,f,true
748431,18.675150,-33.834477,614400,2566495,6,f,false
748431,18.675150,-33.834477,614400,2566496,3,f,false
748432,18.676892,-33.833656,307200,2566497,53,f,true
748432,18.676892,-33.833656,307200,2566498,16,f,false
748433,18.675510,-33.832592,307200,2566499,43,m,true
748433,18.675510,-33.832592,307200,2566500,39,f,true
748434,18.676313,-33.833097,614400,2566501,63,m,true
748434,18.676313,-33.833097,614400,2566502,61,f,false
748435,18.675448,-33.835181,307200,2566503,55,m,true
748435,18.675448,-33.835181,307200,2566504,48,f,false
748436,18.676111,-33.833418,153600,2566505,35,m,true
748437,18.674360,-33.832822,614400,2566506,53,f,true
748437,18.674360,-33.832822,614400,2566507,57,m,true
748438,18.675257,-33.832290,307200,2566508,36,m,true
748438,18.675257,-33.832290,307200,2566509,0,f,false
748439,18.674077,-33.833735,76800,2566510,68,f,false
748440,18.676450,-33.835227,153600,2566511,63,f,true
748441,18.679000,-33.834325,153600,2566512,23,m,true
748442,18.679044,-33.834884,614400,2566513,54,m,true
748443,18.675444,-33.834570,0,2566514,69,m,false
748443,18.675444,-33.834570,0,2566515,69,f,false
748444,18.673856,-33.834056,153600,2566516,48,m,true
748444,18.673856,-33.834056,153600,2566517,47,f,false
748444,18.673856,-33.834056,153600,2566518,23,m,true
748445,18.673881,-33.833241,19200,2566519,62,m,false
748446,18.673429,-33.832961,76800,2566520,53,m,true
748446,18.673429,-33.832961,76800,2566521,50,f,true
748446,18.673429,-33.832961,76800,2566522,12,f,false
748447,18.673498,-33.833342,307200,2566523,80,f,false
748448,18.675132,-33.832980,0,2566524,35,m,false
748449,18.678331,-33.834606,76800,2566525,46,f,true
748450,18.675166,-33.832045,307200,2566526,38,m,true
748451,18.675277,-33.834685,307200,2566527,70,f,false
748452,18.678586,-33.833904,76800,2566528,59,m,true
748452,18.678586,-33.833904,76800,2566529,44,f,true
748453,18.675974,-33.835094,153600,2566530,78,f,false
748454,18.676802,-33.833157,76800,2566531,44,f,false
748455,18.673817,-33.834325,307200,2566532,71,m,false
748455,18.673817,-33.834325,307200,2566533,64,f,false
748456,18.677093,-33.834145,307200,2566534,59,m,true
748456,18.677093,-33.834145,307200,2566535,16,f,false
748457,18.678600,-33.835218,19200,2566536,52,m,false
748458,18.673666,-33.834103,307200,2566537,60,f,true
767740,18.674666,-33.817819,1228800,2634050,50,m,true
767740,18.674666,-33.817819,1228800,2634051,45,f,true
767740,18.674666,-33.817819,1228800,2634052,7,f,false
767742,18.673136,-33.819897,614400,2634057,49,m,true
767742,18.673136,-33.819897,614400,2634058,47,f,true
767742,18.673136,-33.819897,614400,2634059,26,m,false
767742,18.673136,-33.819897,614400,2634060,18,f,false
767743,18.675069,-33.820184,307200,2634061,62,f,false
767745,18.672381,-33.819725,614400,2634063,55,m,true
767745,18.672381,-33.819725,614400,2634064,59,f,true
767745,18.672381,-33.819725,614400,2634065,23,f,true
767745,18.672381,-33.819725,614400,2634066,21,f,false
767745,18.672381,-33.819725,614400,2634067,21,m,false
767747,18.674942,-33.819475,614400,2634070,35,f,true
767747,18.674942,-33.819475,614400,2634071,55,f,true
767747,18.674942,-33.819475,614400,2634072,28,m,true
767747,18.674942,-33.819475,614400,2634073,58,m,false
767747,18.674942,-33.819475,614400,2634074,35,m,true
767747,18.674942,-33.819475,614400,2634075,27,m,false
767749,18.673868,-33.819147,0,2634079,39,f,true
767749,18.673868,-33.819147,0,2634080,58,f,false
767751,18.676971,-33.819669,614400,2634083,45,m,true
767751,18.676971,-33.819669,614400,2634084,40,f,true
767751,18.676971,-33.819669,614400,2634085,18,f,false
767751,18.676971,-33.819669,614400,2634086,15,f,false
767753,18.677791,-33.820045,153600,2634091,63,f,false
767753,18.677791,-33.820045,153600,2634092,54,f,true
767753,18.677791,-33.820045,153600,2634093,4,m,false
767754,18.674566,-33.820735,614400,2634094,50,m,true
767754,18.674566,-33.820735,614400,2634095,45,f,true
767754,18.674566,-33.820735,614400,2634096,18,m,false
767755,18.673457,-33.819671,307200,2634097,33,m,true
767755,18.673457,-33.819671,307200,2634098,28,f,true
767755,18.673457,-33.819671,307200,2634099,55,f,false
767755,18.673457,-33.819671,307200,2634100,56,m,true
767755,18.673457,-33.819671,307200,2634101,7,f,false
767755,18.673457,-33.819671,307200,2634102,7,f,false
767755,18.673457,-33.819671,307200,2634103,4,f,false
767758,18.676033,-33.819095,307200,2634109,27,f,true
767758,18.676033,-33.819095,307200,2634110,28,m,true
767759,18.673717,-33.816539,614400,2634111,27,m,true
767760,18.673427,-33.817816,0,2634112,45,f,false
767762,18.675062,-33.820120,307200,2634117,54,m,true
767762,18.675062,-33.820120,307200,2634118,51,f,true
767764,18.675460,-33.820961,614400,2634121,45,m,true
767764,18.675460,-33.820961,614400,2634122,42,f,true
767764,18.675460,-33.820961,614400,2634123,11,f,false
767764,18.675460,-33.820961,614400,2634124,5,f,false
767765,18.673357,-33.819953,0,2634125,42,m,true
767765,18.673357,-33.819953,0,2634126,46,m,true
767767,18.674963,-33.820888,1228800,2634135,52,m,true
767767,18.674963,-33.820888,1228800,2634136,54,f,true
767767,18.674963,-33.820888,1228800,2634137,84,f,false
767767,18.674963,-33.820888,1228800,2634138,12,m,false
767771,18.673175,-33.818227,0,2634145,36,f,false
767775,18.675972,-33.818307,307200,2634152,37,f,true
767775,18.675972,-33.818307,307200,2634153,40,m,true
767775,18.675972,-33.818307,307200,2634154,9,m,false
767775,18.675972,-33.818307,307200,2634155,6,m,false
767777,18.675263,-33.819194,614400,2634157,32,f,false
767777,18.675263,-33.819194,614400,2634158,33,m,true
767777,18.675263,-33.819194,614400,2634159,0,f,false
767779,18.675854,-33.820501,0,2634161,45,m,false
767779,18.675854,-33.820501,0,2634162,36,m,false
767779,18.675854,-33.820501,0,2634163,44,m,false
767780,18.672544,-33.820911,0,2634164,22,m,false
767785,18.676206,-33.819308,307200,2634176,77,m,false
767785,18.676206,-33.819308,307200,2634177,75,f,false
767785,18.676206,-33.819308,307200,2634178,51,f,false
767786,18.674972,-33.818745,307200,2634179,34,f,true
767786,18.674972,-33.818745,307200,2634180,35,m,true
767786,18.674972,-33.818745,307200,2634181,4,m,false
767786,18.674972,-33.818745,307200,2634182,2,f,false
767791,18.675286,-33.818013,307200,2634195,48,m,true
767791,18.675286,-33.818013,307200,2634196,45,f,true
767791,18.675286,-33.818013,307200,2634197,17,m,false
767791,18.675286,-33.818013,307200,2634198,10,f,false
767794,18.673854,-33.819409,307200,2634204,44,f,true
767794,18.673854,-33.819409,307200,2634205,13,f,false
767795,18.674440,-33.817818,307200,2634206,60,m,true
767795,18.674440,-33.817818,307200,2634207,52,f,true
767796,18.676306,-33.818534,614400,2634208,34,m,true
767796,18.676306,-33.818534,614400,2634209,29,f,true
767798,18.677008,-33.819870,0,2634211,25,m,false
767799,18.677926,-33.820109,38400,2634212,63,f,false
767799,18.677926,-33.820109,38400,2634213,68,f,false
767800,18.677253,-33.820493,307200,2634214,42,m,true
767800,18.677253,-33.820493,307200,2634215,41,f,true
767800,18.677253,-33.820493,307200,2634216,9,m,false
767800,18.677253,-33.820493,307200,2634217,7,f,false
767805,18.673115,-33.821294,38400,2634231,49,f,false
767805,18.673115,-33.821294,38400,2634232,21,m,false
767805,18.673115,-33.821294,38400,2634233,19,f,false
767805,18.673115,-33.821294,38400,2634234,13,m,false
767805,18.673115,-33.821294,38400,2634235,16,f,true
767809,18.673165,-33.820466,1228800,2634243,58,m,true
767809,18.673165,-33.820466,1228800,2634244,50,f,true
767809,18.673165,-33.820466,1228800,2634245,18,f,false
767809,18.673165,-33.820466,1228800,2634246,42,f,true
767816,18.677045,-33.819070,307200,2634266,30,m,true
767816,18.677045,-33.819070,307200,2634267,29,f,true
767817,18.675772,-33.820478,307200,2634268,45,f,true
767817,18.675772,-33.820478,307200,2634269,21,m,false
767817,18.675772,-33.820478,307200,2634270,18,m,false
767818,18.677327,-33.819553,307200,2634271,47,m,true
767818,18.677327,-33.819553,307200,2634272,15,f,true
767826,18.674684,-33.820254,307200,2634294,54,m,false
767826,18.674684,-33.820254,307200,2634295,66,f,false
767826,18.674684,-33.820254,307200,2634296,34,m,true
767827,18.673478,-33.819674,307200,2634297,32,m,true
767828,18.676173,-33.819907,153600,2634298,33,m,true
767828,18.676173,-33.819907,153600,2634299,37,f,true
767828,18.676173,-33.819907,153600,2634300,9,f,false
767828,18.676173,-33.819907,153600,2634301,9,m,false
767838,18.674211,-33.821203,0,2634320,24,m,false
767841,18.674907,-33.819177,614400,2634331,53,m,true
767841,18.674907,-33.819177,614400,2634332,53,f,true
767844,18.676245,-33.819227,307200,2634337,36,m,true
767846,18.673866,-33.817308,614400,2634342,88,m,false
767846,18.673866,-33.817308,614400,2634343,31,f,true
767848,18.674701,-33.817219,307200,2634346,41,m,true
767848,18.674701,-33.817219,307200,2634347,43,f,true
767849,18.673684,-33.819699,614400,2634348,37,m,true
767849,18.673684,-33.819699,614400,2634349,35,f,true
767849,18.673684,-33.819699,614400,2634350,5,f,false
767849,18.673684,-33.819699,614400,2634351,2,f,false
767851,18.674804,-33.817494,0,2634353,57,f,true
767851,18.674804,-33.817494,0,2634354,60,m,true
767851,18.674804,-33.817494,0,2634355,26,m,true
767851,18.674804,-33.817494,0,2634356,24,f,false
767851,18.674804,-33.817494,0,2634357,3,f,false
767851,18.674804,-33.817494,0,2634358,0,m,false
767852,18.674616,-33.820218,307200,2634359,43,m,true
767852,18.674616,-33.820218,307200,2634360,59,f,true
767854,18.674748,-33.818173,614400,2634365,38,m,true
767854,18.674748,-33.818173,614400,2634366,38,f,true
767854,18.674748,-33.818173,614400,2634367,7,m,false
767854,18.674748,-33.818173,614400,2634368,4,m,false
767856,18.673037,-33.818420,614400,2634371,50,f,true
767860,18.676979,-33.819738,153600,2634383,25,m,true
767860,18.676979,-33.819738,153600,2634384,21,f,false
767862,18.675413,-33.819951,307200,2634390,78,m,false
767862,18.675413,-33.819951,307200,2634391,73,f,false
767864,18.674209,-33.820009,307200,2634395,23,f,true
767864,18.674209,-33.820009,307200,2634396,23,f,true
767866,18.674311,-33.820113,0,2634400,21,f,false
767867,18.676407,-33.820718,614400,2634401,23,f,false
767867,18.676407,-33.820718,614400,2634402,20,m,true
767867,18.676407,-33.820718,614400,2634403,26,m,true
767867,18.676407,-33.820718,614400,2634404,22,f,true
767870,18.675727,-33.820768,153600,2634409,36,m,true
767870,18.675727,-33.820768,153600,2634410,29,f,true
767872,18.674041,-33.817046,2457600,2634416,58,m,true
767872,18.674041,-33.817046,2457600,2634417,51,f,true
767876,18.673250,-33.820578,614400,2634427,48,m,true
767876,18.673250,-33.820578,614400,2634428,42,f,false
767876,18.673250,-33.820578,614400,2634429,9,f,false
767876,18.673250,-33.820578,614400,2634430,2,m,false
767879,18.673890,-33.819336,614400,2634439,40,m,true
767879,18.673890,-33.819336,614400,2634440,40,f,true
767879,18.673890,-33.819336,614400,2634441,8,f,false
767879,18.673890,-33.819336,614400,2634442,5,f,false
767879,18.673890,-33.819336,614400,2634443,1,f,false
767884,18.675378,-33.817116,614400,2634456,37,m,true
767884,18.675378,-33.817116,614400,2634457,35,f,true
767884,18.675378,-33.817116,614400,2634458,5,f,false
767884,18.675378,-33.817116,614400,2634459,2,f,false
767885,18.675986,-33.819691,153600,2634460,33,m,true
767885,18.675986,-33.819691,153600,2634461,33,f,true
767888,18.674371,-33.817806,614400,2634465,39,m,true
767888,18.674371,-33.817806,614400,2634466,33,f,true
767890,18.675669,-33.821150,307200,2634468,31,m,true
767890,18.675669,-33.821150,307200,2634469,29,f,false
767890,18.675669,-33.821150,307200,2634470,0,m,false
767892,18.676777,-33.820412,614400,2634473,41,m,true
767892,18.676777,-33.820412,614400,2634474,41,f,true
767892,18.676777,-33.820412,614400,2634475,9,m,false
767892,18.676777,-33.820412,614400,2634476,8,m,false
767894,18.676105,-33.819243,307200,2634480,47,m,true
767894,18.676105,-33.819243,307200,2634481,43,f,true
767894,18.676105,-33.819243,307200,2634482,16,m,false
767894,18.676105,-33.819243,307200,2634483,13,f,false
767894,18.676105,-33.819243,307200,2634484,6,m,false
